Category,Cutomer,Description,Nutrient Data Bank Number,Data.Carbohydrate,Data.Cholesterol,Data.Choline,Data.Fiber,Data.Lutein and Zeaxanthin,Data.Lycopene,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Vitamins.Vitamin B12
Fudge,Karanmathur@company.com,"Fudge, caramel and nut, chocolate-coated candy",91715000,65.5,7,37.1,1.9,0,0,7.7,46.2,2.3,9.6,23,69,0.353,0.5,51,0.2
SNICKERS Bar,amaro@company.com,SNICKERS Bar,91715100,61.51,13,38.5,2.3,16,0,7.53,50.47,5.55,9.069,23.85,93,0.27,0.72,72,0.16
Baby Ruth,adunn@company.com,Baby Ruth,91715200,64.8,0,34.9,2,0,0,5.4,54,6.99,12.1,21.6,47,0.225,0.63,43,0.06
100 GRAND Bar,rharris@company.com,100 GRAND Bar,91715300,70.97,12,24.6,1,2,0,2.5,51.9,6.1,11.9,19.33,76,0.185,0.34,25,0.29
Halvah,gneal@company.com,"Halvah, plain",91716010,57.36,0,10,4.5,0,0,7.98,53.08,1.47,5.603,32.04,24,0.55,2.51,135,0
Halvah,karnold@company.com,"Halvah, chocolate covered",91716110,57.93,6,20.1,4.2,2,0,7.88,52.64,1.48,9.217,31.38,70,0.533,2.46,115,0.21
Honey-combed hard candy with peanut butter,amaro@company.com,Honey-combed hard candy with peanut butter,91718000,67.41,0,24.7,1.9,0,0,8.72,62.68,2.54,5.735,20.18,21,0.169,0.71,66,0
Honey-combed hard candy with peanut butter,adunn@company.com,"Honey-combed hard candy with peanut butter, chocolate covered",91718050,62.68,6,14.9,3.1,0,0,8.78,47.19,2.3,6.65,23.98,73,0.21,1.2,62,0.18
Butterfinger,rharris@company.com,Butterfinger,91718100,72.9,0,15,2,0,0,5.4,45.9,1.23,9.5,18.9,36,0.193,0.79,48,0.04
Butterfinger Crisp,gneal@company.com,Butterfinger Crisp,91718110,68.45,0,13.8,1.7,28,0,6.67,48.33,5.05,10.592,18.33,33,0.421,0.6,89,0.05
Chocolate-flavored sprinkles,karnold@company.com,Chocolate-flavored sprinkles,91718200,66.53,0,1.4,4.1,4,0,2.16,60.47,0.36,25.628,30.3,15,0.421,1.6,55,0
Ladoo,tsalazaar@company.com,"Ladoo, round ball, Asian-Indian dessert",91718300,46.74,53,37.2,4,0,0,6.92,29.68,22.85,12.813,21.98,26,0.174,1.29,24,0.04
Licorice,bjoseph@company.com,Licorice,91721000,93.55,0,0,0.2,0,0,0,70,6.3,0,0.05,3,0.028,0.13,2,0
Marshmallow,ewelch@company.com,Marshmallow,91723000,81.3,0,0.1,0.1,0,0,1.8,57.56,16.4,0.056,0.2,3,0.097,0.23,2,0
Marshmallow,greeves@company.com,"Marshmallow, chocolate covered",91723010,75.03,0,9,1.7,5,0,2.43,55.74,11.63,6.063,10.4,9,0.24,0.99,35,0
Marshmallow,gfleming@company.com,"Marshmallow, candy-coated",91723020,87.85,0,0.1,0.1,0,0,1.16,72.68,10.54,0.036,0.24,2,0.065,0.17,1,0
Nougat,eburke@company.com,"Nougat, plain",91726000,92.39,0,5.1,3.3,1,0,3.33,44.97,2.15,1.667,1.67,32,0.134,0.59,32,0.01
Nougat,kpatel@company.com,"Nougat, with caramel, chocolate covered",91726110,71.17,9,16.5,1,1,0,4.01,59.69,6.3,12.016,17.23,115,0.147,0.49,20,0.18
MILKY WAY Bar,lsharma@company.com,MILKY WAY Bar,91726130,71.17,9,16.5,1,1,0,4.01,59.69,6.3,12.016,17.23,115,0.147,0.49,20,0.18
MILKY WAY MIDNIGHT Bar,kmullur@company.com,MILKY WAY MIDNIGHT Bar,91726140,71.22,10,16.8,2.9,6,0,3.2,57.81,7.2,11.474,17.5,53,0.344,1.2,58,0.04
MARS Almond Bar,Karanmathur@company.com,MARS Almond Bar,91726150,62.7,17,37.1,2,0,0,8.1,52.1,4.5,7.268,23,168,0.25,1.1,72,0.36
Nougat,amaro@company.com,"Nougat, chocolate covered",91726410,83.15,6,16.6,3.3,2,0,4.54,46.8,1.97,6.383,9.51,76,0.234,1.08,41,0.22
3 MUSKETEERS Bar,adunn@company.com,3 MUSKETEERS Bar,91726420,77.77,5,12.2,1.5,1,0,2.6,66.89,5.8,8.646,12.75,54,0.155,0.67,29,0.16
3 Musketeers Truffle Crisp Bar,rharris@company.com,3 Musketeers Truffle Crisp Bar,91726425,63.15,18,36.6,0,5,0,6.41,57.69,0.18,19.23,28.85,150,0.391,1.88,50,0.6
Nuts,gneal@company.com,"Nuts, chocolate covered, not almonds or peanuts",91727010,42.05,12,49.7,4.9,32,0,11.39,28.09,2.5,12.66,41.6,134,1.232,3.85,137,0.38
Nut roll,karnold@company.com,"Nut roll, fudge or nougat, caramel and nuts",91728000,52.88,0,35.6,3.8,0,0,13.44,40.32,6.97,4.806,25,94,0.325,1.92,90,0.02
Sugared pecans,amaro@company.com,"Sugared pecans, sugar and egg white coating",91728500,31.77,0,27.5,6.5,11,0,7.29,25.12,11.02,4.186,48.84,48,0.817,1.73,83,0.01
Peanuts,adunn@company.com,"Peanuts, chocolate covered",91731000,49.7,9,47.8,4.7,4,0,13.1,37.59,1.9,14.6,33.5,104,0.544,1.31,96,0.53
M&M's Peanut Chocolate Candies,rharris@company.com,M&M's Peanut Chocolate Candies,91731010,60.48,8,37.3,3.7,0,0,9.57,50.75,2.48,10.169,26.13,102,0.505,1.16,69,0.32
M&M's Peanut Butter Chocolate Candies,gneal@company.com,M&M's Peanut Butter Chocolate Candies,91731060,56.89,7,37.5,4,0,0,10.16,47.15,2,18.485,29.32,88,0.452,1.06,81,0.19
Peanuts,karnold@company.com,"Peanuts, sugar-coated",91731100,47.4,0,29.4,4.1,0,0,15.5,42.22,1.6,4.678,33.7,78,0.774,0.97,110,0
Peanuts,tsalazaar@company.com,"Peanuts, yogurt covered",91731150,42.43,1,37.3,3.8,0,0,14.84,36.42,3.98,16.083,37.01,154,0.519,2.14,86,0.36
Peanut bar,bjoseph@company.com,Peanut bar,91732000,47.4,0,29.4,4.1,0,0,15.5,42.22,1.6,4.678,33.7,78,0.774,0.97,110,0
Planters Peanut Bar,ewelch@company.com,Planters Peanut Bar,91732100,50.68,0,32.1,5.5,0,0,16.26,44.34,0.85,5.02,30.58,36,0.312,0.9,102,0
Peanut brittle,greeves@company.com,Peanut brittle,91733000,71.24,12,13.5,2.5,0,0,7.57,51.33,0.7,4.144,18.98,27,0.254,1.22,42,0.01
Peanut Bar,gfleming@company.com,"Peanut Bar, chocolate covered candy",91733200,51.12,7,34.6,3.9,2,0,13.07,45.1,1.57,8.966,32.45,112,0.686,1.4,95,0.23
Peanut butter,eburke@company.com,"Peanut butter, chocolate covered",91734000,58.48,8,38.2,2.9,2,0,10.55,51.64,0.94,10.013,28.36,84,0.321,1.44,81,0.26
Reese's Peanut Butter Cup,kpatel@company.com,Reese's Peanut Butter Cup,91734100,55.36,6,35.4,3.6,2,0,10.24,47.17,1.44,10.73,30.53,78,0.24,1.21,62,0.26
Reese's Pieces,lsharma@company.com,Reese's Pieces,91734200,59.86,0,28.7,3,0,0,12.46,53.25,1,16.42,24.77,69,0.41,0.49,88,0.11
Reese's Sticks,kmullur@company.com,Reese's Sticks,91734300,55.38,6,28.2,3.3,45,0,9.53,40.33,1.6,13.21,31.34,70,0.2,1.3,49,0.15
Reese's Fast Break,Karanmathur@company.com,Reese's Fast Break,91734400,63.9,9,20.9,3.6,0,0,8.93,53.57,1.66,8.036,23.21,36,0.322,0.64,60,0.18
Reese's Crispy Crunchy Bar,amaro@company.com,Reese's Crispy Crunchy Bar,91734450,55.53,5,28.2,3.3,45,0,9.53,40.33,1.6,12.959,31.34,70,0.2,1.3,49,0.15
Peanut butter morsels,adunn@company.com,Peanut butter morsels,91734500,46.88,1,30,5,0,0,18.3,38.3,2.67,13.12,29.8,110,0.4,1.7,110,0.2
Pralines,rharris@company.com,Pralines,91735000,77.74,1,10,1.1,2,0,2.1,75.85,8.46,1.11,10.24,106,0.177,0.84,24,0.08
Pineapple candy,gneal@company.com,"Pineapple candy, Puerto Rican style",91736000,84.86,0,5.7,1.2,0,0,0.65,83.75,13.54,0.009,0.37,23,0.146,0.64,27,0
Raisins,karnold@company.com,"Raisins, chocolate covered",91739010,68.4,3,26.3,3.1,3,0,4.1,62.22,11.2,10.272,14.8,86,0.373,1.71,45,0.37
Raisins,amaro@company.com,"Raisins, yogurt covered",91739600,72.86,0,16.9,2.6,0,0,4.38,64,9.77,10.178,11.48,122,0.161,1.1,28,0.27
Sesame Crunch,adunn@company.com,"Sesame Crunch, Sahadi",91742010,50.3,0,16.7,7.7,0,0,11.6,31.17,2.2,4.662,33.3,639,0.95,4.27,251,0
Gumdrops,rharris@company.com,Gumdrops,91745010,98.9,0,0,0.1,0,0,0,58.97,1,0,0,3,0.012,0.4,1,0
Hard candy,gneal@company.com,Hard candy,91745020,98,0,0,0,0,0,0,62.9,1.3,0,0.2,3,0.029,0.3,3,0
Butterscotch hard candy,karnold@company.com,Butterscotch hard candy,91745040,90.4,9,0.8,0,0,0,0.03,80.46,5.25,2.065,3.3,4,0.001,0.01,0,0
Skittles,tsalazaar@company.com,Skittles,91745100,90.78,0,0,0,1,0,0.19,75.84,3.83,4.115,4.37,0,0.036,0,1,0
Sugar-coated chocolate discs,bjoseph@company.com,Sugar-coated chocolate discs,91746010,71.19,14,21.7,2.8,0,0,4.33,63.68,1.7,13.08,21.13,105,0.344,1.11,44,0.53
M&M's Milk Chocolate Candies,ewelch@company.com,M&M's Milk Chocolate Candies,91746100,71.19,14,21.7,2.8,0,0,4.33,63.68,1.7,13.08,21.13,105,0.344,1.11,44,0.53
Sixlets,greeves@company.com,Sixlets,91746120,71.19,14,21.7,2.8,0,0,4.33,63.68,1.7,13.08,21.13,105,0.344,1.11,44,0.53
Easter egg,gfleming@company.com,"Easter egg, candy coated chocolate",91746150,71.19,14,21.7,2.8,0,0,4.33,63.68,1.7,13.08,21.13,105,0.344,1.11,44,0.53
M&M's Pretzel Chocolate Candies,eburke@company.com,M&M's Pretzel Chocolate Candies,91746200,72.94,13,29.3,2.5,4,0,5,50,4.84,8.986,15,50,0.271,0.9,39,0.45
Taffy,kpatel@company.com,Taffy,91750000,82.15,0,0.6,0,4,0,0.81,55.59,8.46,7.208,8.03,9,0.016,0.06,2,0.02
Toffee,lsharma@company.com,"Toffee, plain",91760000,78.17,7,8.1,0,0,0,4.67,66.5,7.11,2.514,8.22,140,0.018,0.14,17,0.3
Toffee,kmullur@company.com,"Toffee, chocolate covered",91760100,63.73,53,3.1,1.3,7,0,3.13,59.89,1.57,18.78,30.37,30,0.04,0.57,10,0.21
Toffee,Karanmathur@company.com,"Toffee, chocolate-coated, with nuts",91760200,66.83,11,23,1.8,2,0,7.62,56.2,5.46,7.258,18.22,149,0.261,1.19,45,0.4
Truffles,amaro@company.com,Truffles,91760500,49.64,41,41.1,2.8,5,0,6.78,43.11,10.06,20.008,31.91,167,0.409,1.96,53,0.65
Wax candy,adunn@company.com,"Wax candy, liquid filled",91760700,32.4,0,0,0,0,0,0,32.47,67.4,0,0.1,2,0.008,0.02,1,0
Dietetic or low calorie candy,rharris@company.com,"Dietetic or low calorie candy, NFS",91770000,98.6,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0
Dietetic or low calorie gumdrops,gneal@company.com,Dietetic or low calorie gumdrops,91770010,88.1,0,0,0,0,0,0,70,11.7,0.034,0.2,0,0,0,0,0
Dietetic or low calorie hard candy,karnold@company.com,Dietetic or low calorie hard candy,91770020,98.6,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0
Dietetic or low calorie candy,amaro@company.com,"Dietetic or low calorie candy, chocolate covered",91770030,37.68,22,50.1,3.5,6,0,12.39,14.63,4,21.723,43.27,285,0.85,1.45,129,0.85
Dietetic or low calorie mints,adunn@company.com,Dietetic or low calorie mints,91770050,98.6,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0
Chewing gum,rharris@company.com,"Chewing gum, NFS",91800100,95.37,0,0,2.4,0,0,0,19.82,3.23,0.053,0.37,14,0,0,0,0
Chewing gum,gneal@company.com,"Chewing gum, regular",91801000,96.7,0,0,2.4,0,0,0,66.08,2.6,0.042,0.3,0,0,0,0,0
Chewing gum,karnold@company.com,"Chewing gum, sugar free",91802000,94.8,0,0,2.4,0,0,0,0,3.5,0.058,0.4,20,0,0,0,0
Coffee,tsalazaar@company.com,"Coffee, NS as to type",92100000,0,0,2.6,0,0,0,0.12,0,99.39,0.002,0.02,2,0.002,0.01,3,0
Coffee,bjoseph@company.com,"Coffee, NS as to brewed or instant",92100500,0,0,2.6,0,0,0,0.12,0,99.39,0.002,0.02,2,0.002,0.01,3,0
Coffee,ewelch@company.com,"Coffee, brewed",92101000,0,0,2.6,0,0,0,0.12,0,99.39,0.002,0.02,2,0.002,0.01,3,0
Coffee,greeves@company.com,"Coffee, brewed, blend of regular and decaffeinated",92101500,0,0,1.8,0,0,0,0.11,0,99.34,0.002,0.01,2,0.005,0.03,4,0
Coffee,gfleming@company.com,"Coffee, Turkish",92101600,6.47,0,2.4,0,0,0,0.11,6.48,92.94,0.002,0.04,2,0.002,0.01,3,0
Coffee,eburke@company.com,"Coffee, espresso",92101610,1.67,0,2.6,0,0,0,0.12,0,97.8,0.092,0.18,2,0.05,0.13,80,0
Coffee,kpatel@company.com,"Coffee, espresso, decaffeinated",92101630,1.69,0,1,0,0,0,0.1,0,97.8,0.092,0.18,2,0.05,0.13,80,0
Coffee,lsharma@company.com,"Coffee, brewed, flavored",92101700,0,0,2.6,0,0,0,0.12,0,99.39,0.002,0.02,2,0.002,0.01,3,0
Coffee,kmullur@company.com,"Coffee, Cuban",92101800,7.84,0,2.4,0,0,0,0.11,6.28,91.64,0.086,0.19,2,0.047,0.12,75,0
Coffee,Karanmathur@company.com,"Coffee, macchiato",92101810,2.72,3,7.1,0,0,0,1.18,1.61,94.91,0.445,0.78,43,0.034,0.09,58,0.15
Coffee,amaro@company.com,"Coffee, macchiato, sweetened",92101820,6.9,3,6.8,0,0,0,1.13,5.85,90.82,0.426,0.76,41,0.033,0.09,55,0.14
Coffee,adunn@company.com,"Coffee, cafe con leche",92101850,5.64,4,9.9,0,0,0,1.67,4.84,91.14,0.608,1.06,62,0.025,0.06,45,0.27
Coffee,rharris@company.com,"Coffee, cafe con leche, decaffeinated",92101851,5.72,4,9.3,0,0,0,1.69,4.92,91.03,0.617,1.08,63,0.025,0.06,45,0.28
Coffee,gneal@company.com,"Coffee, Latte",92101900,4.36,7,14.1,0,0,0,2.8,4.06,90.57,0.938,1.61,105,0.009,0.02,23,0.37
Coffee,karnold@company.com,"Coffee, Latte, nonfat",92101901,4.35,2,14.1,0,0,0,2.87,4.2,91.98,0.056,0.1,110,0.01,0.02,24,0.39
Coffee,amaro@company.com,"Coffee, Latte, with non-dairy milk",92101903,4.51,0,11.5,0.2,0,0,1.26,3.5,92.58,0.133,1.03,125,0.085,0.31,22,0.35
Coffee,adunn@company.com,"Coffee, Latte, flavored",92101904,7.5,6,13.6,0,0,0,2.71,7.22,87.59,0.907,1.57,102,0.009,0.02,23,0.35
Coffee,rharris@company.com,"Coffee, Latte, nonfat, flavored",92101905,7.48,2,13.6,0,0,0,2.78,7.35,88.95,0.054,0.1,106,0.01,0.02,23,0.37
Coffee,gneal@company.com,"Coffee, Latte, with non-dairy milk, flavored",92101906,7.63,0,11.1,0.2,0,0,1.22,6.66,89.54,0.128,1.01,121,0.082,0.3,21,0.34
Coffee,karnold@company.com,"Coffee, Latte, decaffeinated",92101910,4.38,7,13.9,0,0,0,2.82,4.09,90.53,0.943,1.62,106,0.009,0.02,23,0.37
Coffee,tsalazaar@company.com,"Coffee, Latte, decaffeinated, nonfat",92101911,4.36,3,13.9,0,0,0,2.88,4.22,91.95,0.056,0.1,111,0.01,0.02,24,0.39
Coffee,bjoseph@company.com,"Coffee, Latte, decaffeinated, with non-dairy milk",92101913,4.53,0,11.3,0.2,0,0,1.26,3.52,92.55,0.133,1.03,126,0.085,0.31,22,0.36
Coffee,ewelch@company.com,"Coffee, Latte, decaffeinated, flavored",92101917,7.53,6,13.4,0,0,0,2.72,7.26,87.53,0.911,1.57,102,0.009,0.02,22,0.36
Coffee,greeves@company.com,"Coffee, Latte, decaffeinated, nonfat, flavored",92101918,7.52,2,13.4,0,0,0,2.79,7.38,88.91,0.054,0.1,107,0.01,0.02,23,0.38
Coffee,gfleming@company.com,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored",92101919,7.66,0,10.9,0.2,0,0,1.22,6.7,89.49,0.129,1.01,121,0.083,0.3,21,0.34
Frozen coffee drink,eburke@company.com,Frozen coffee drink,92101920,13.41,4,8.7,0,0,0,1.55,13.16,83.7,0.522,0.93,59,0.011,0.03,18,0.25
Frozen coffee drink,kpatel@company.com,"Frozen coffee drink, nonfat",92101921,13.4,1,8.7,0,0,0,1.59,13.23,84.48,0.037,0.1,62,0.012,0.03,18,0.27
Frozen coffee drink,lsharma@company.com,"Frozen coffee drink, with non-dairy milk",92101923,13.46,0,6.5,0.1,0,0,0.7,12.83,84.82,0.079,0.62,70,0.053,0.18,17,0.2
Frozen coffee drink,kmullur@company.com,"Frozen coffee drink, with whipped cream",92101925,12.85,9,9.2,0,0,0,1.62,12.62,82.32,1.717,2.8,59,0.011,0.03,18,0.25
Frozen coffee drink,Karanmathur@company.com,"Frozen coffee drink, nonfat, with whipped cream",92101926,12.84,7,9.2,0,0,0,1.66,12.69,83.06,1.257,2.01,62,0.012,0.03,18,0.26
Frozen coffee drink,amaro@company.com,"Frozen coffee drink, with non-dairy milk and whipped cream",92101928,12.9,6,7,0.1,0,0,0.82,12.3,83.39,1.294,2.49,70,0.051,0.18,17,0.19
Frozen coffee drink,adunn@company.com,"Frozen coffee drink, decaffeinated",92101930,13.47,4,8.5,0,0,0,1.56,13.23,83.63,0.525,0.94,59,0.011,0.02,18,0.25
Frozen coffee drink,rharris@company.com,"Frozen coffee drink, decaffeinated, nonfat",92101931,13.46,1,8.5,0,0,0,1.59,13.3,84.41,0.036,0.1,62,0.012,0.02,18,0.27
Frozen coffee drink,gneal@company.com,"Frozen coffee drink, decaffeinated, with non-dairy milk",92101933,13.47,0,11,0.1,0,0,1.21,12.66,84.21,0.108,0.74,58,0.087,0.22,19,0.39
Frozen coffee drink,karnold@company.com,"Frozen coffee drink, decaffeinated, with whipped cream",92101935,12.9,10,9,0,0,0,1.62,12.68,82.25,1.725,2.81,60,0.011,0.03,17,0.25
Frozen coffee drink,amaro@company.com,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",92101936,12.89,7,9,0,0,0,1.66,12.75,82.99,1.263,2.02,62,0.012,0.03,18,0.26
Frozen coffee drink,adunn@company.com,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",92101938,12.96,6,6.8,0.1,0,0,0.82,12.36,83.32,1.3,2.5,70,0.051,0.18,17,0.19
Coffee,rharris@company.com,"Coffee, Cafe Mocha",92101950,10.23,6,12.9,0,0,0,2.56,9.3,85.07,0.855,1.47,96,0.037,0.02,25,0.33
Coffee,gneal@company.com,"Coffee, Cafe Mocha, nonfat",92101955,10.17,2,12.8,0,0,0,2.6,9.37,86.41,0.051,0.09,100,0.038,0.02,25,0.35
Coffee,karnold@company.com,"Coffee, Cafe Mocha, with non-dairy milk",92101960,10.3,0,10.5,0.1,0,0,1.14,8.73,86.97,0.12,0.94,113,0.106,0.28,24,0.32
Coffee,tsalazaar@company.com,"Coffee, Cafe Mocha, decaffeinated",92101965,10.23,6,12.6,0,0,0,2.55,9.3,85.07,0.855,1.47,96,0.037,0.02,25,0.33
Coffee,bjoseph@company.com,"Coffee, Cafe Mocha, decaffeinated, nonfat",92101970,10.22,2,12.6,0,0,0,2.61,9.42,86.36,0.051,0.09,100,0.038,0.02,25,0.35
Coffee,ewelch@company.com,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",92101975,10.35,0,10.3,0.1,0,0,1.15,8.77,86.91,0.121,0.94,114,0.106,0.28,23,0.32
Frozen mocha coffee drink,greeves@company.com,Frozen mocha coffee drink,92102000,13.07,4,8.6,0,0,0,1.5,12.17,84.06,0.507,0.88,57,0.039,0.02,21,0.24
Frozen mocha coffee drink,gfleming@company.com,"Frozen mocha coffee drink, nonfat",92102010,13.07,1,8.6,0,0,0,1.54,12.24,84.82,0.036,0.08,60,0.039,0.02,22,0.26
Frozen mocha coffee drink,eburke@company.com,"Frozen mocha coffee drink, with non-dairy milk",92102020,13.13,0,6.4,0.1,0,0,0.68,11.85,85.15,0.077,0.58,68,0.079,0.18,21,0.19
Frozen mocha coffee drink,kpatel@company.com,"Frozen mocha coffee drink, with whipped cream",92102030,12.55,9,9,0,0,0,1.57,11.69,82.7,1.668,2.7,58,0.037,0.03,21,0.24
Frozen mocha coffee drink,lsharma@company.com,"Frozen mocha coffee drink, nonfat, with whipped cream",92102040,12.54,7,9,0,0,0,1.61,11.76,83.42,1.221,1.93,60,0.038,0.03,21,0.25
Frozen mocha coffee drink,kmullur@company.com,"Frozen mocha coffee drink, with non-dairy milk and whipped cream",92102050,12.6,6,6.9,0.1,0,0,0.79,11.39,83.74,1.257,2.4,68,0.076,0.17,20,0.19
Frozen mocha coffee drink,Karanmathur@company.com,"Frozen mocha coffee drink, decaffeinated",92102060,13.13,4,8.3,0,0,0,1.51,12.23,84,0.509,0.89,57,0.039,0.02,21,0.24
Frozen mocha coffee drink,amaro@company.com,"Frozen mocha coffee drink, decaffeinated, nonfat",92102070,13.12,1,8.3,0,0,0,1.54,12.3,84.76,0.035,0.08,60,0.039,0.02,21,0.26
Frozen mocha coffee drink,adunn@company.com,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk",92102080,13.19,0,6.2,0.1,0,0,0.68,11.9,85.09,0.077,0.58,68,0.079,0.18,20,0.19
Frozen mocha coffee drink,rharris@company.com,"Frozen mocha coffee drink, decaffeinated, with whipped cream",92102090,12.6,9,8.8,0,0,0,1.58,11.74,82.64,1.675,2.71,58,0.037,0.02,20,0.24
Frozen mocha coffee drink,gneal@company.com,"Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream",92102100,12.59,7,8.8,0,0,0,1.61,11.81,83.35,1.226,1.94,60,0.038,0.02,20,0.25
Frozen mocha coffee drink,karnold@company.com,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk and whipped cream",92102110,12.66,6,6.7,0.1,0,0,0.79,11.44,83.68,1.263,2.41,68,0.076,0.17,20,0.19
Iced Coffee,amaro@company.com,"Iced Coffee, brewed",92102400,0,0,2,0,0,0,0.09,0,99.51,0.002,0.02,2,0.004,0.01,3,0
Iced Coffee,adunn@company.com,"Iced Coffee, brewed, decaffeinated",92102401,0,0,0.8,0,0,0,0.08,0,99.44,0.002,0,2,0.007,0.04,4,0
Iced Coffee,rharris@company.com,"Iced Coffee, pre-lightened and pre-sweetened",92102450,4.94,3,2.8,0,0,0,0.25,4.95,93.31,0.582,1.12,7,0.004,0.01,3,0.01
Coffee,gneal@company.com,"Coffee, Iced Latte",92102500,2.82,4,9.8,0,0,0,1.74,2.51,93.98,0.587,1.01,66,0.012,0.02,20,0.28
Coffee,karnold@company.com,"Coffee, Iced Latte, nonfat",92102501,2.8,2,9.8,0,0,0,1.78,2.6,94.86,0.041,0.07,69,0.013,0.02,21,0.3
Coffee,tsalazaar@company.com,"Coffee, Iced Latte, with non-dairy milk",92102502,2.91,0,7.3,0.1,0,0,0.79,2.17,95.22,0.089,0.65,79,0.059,0.2,20,0.22
Coffee,bjoseph@company.com,"Coffee, Iced Latte, flavored",92102503,6.1,4,9.5,0,0,0,1.68,5.81,90.8,0.567,0.98,64,0.012,0.02,20,0.27
Coffee,ewelch@company.com,"Coffee, Iced Latte, nonfat, flavored",92102504,6.09,1,9.5,0,0,0,1.72,5.89,91.64,0.04,0.08,67,0.012,0.02,20,0.29
Coffee,greeves@company.com,"Coffee, Iced Latte, with non-dairy milk, flavored",92102505,6.18,0,7.1,0.1,0,0,0.76,5.47,92,0.086,0.64,76,0.057,0.2,19,0.21
Coffee,gfleming@company.com,"Coffee, Iced Latte, decaffeinated",92102510,2.82,4,9.6,0,0,0,1.75,2.53,93.96,0.589,1.01,66,0.012,0.02,20,0.28
Coffee,eburke@company.com,"Coffee, Iced Latte, decaffeinated, nonfat",92102511,2.81,2,9.6,0,0,0,1.79,2.61,94.84,0.041,0.07,70,0.012,0.02,20,0.3
Coffee,kpatel@company.com,"Coffee, Iced Latte, decaffeinated, with non-dairy milk",92102512,2.92,0,7.1,0.1,0,0,0.79,2.18,95.2,0.089,0.65,79,0.059,0.2,19,0.22
Coffee,lsharma@company.com,"Coffee, Iced Latte, decaffeinated, flavored",92102513,6.12,4,9.3,0,0,0,1.69,5.84,90.76,0.569,0.99,64,0.012,0.02,19,0.28
Coffee,kmullur@company.com,"Coffee, Iced Latte, decaffeinated, nonfat, flavored",92102514,6.12,1,9.3,0,0,0,1.73,5.92,91.61,0.04,0.08,67,0.012,0.02,20,0.29
Coffee,Karanmathur@company.com,"Coffee, Iced Latte, decaffeinated, with non-dairy milk, flavored",92102515,6.21,0,6.8,0.1,0,0,0.76,5.5,91.96,0.086,0.64,76,0.057,0.2,19,0.21
Coffee,amaro@company.com,"Coffee, Iced Cafe Mocha",92102600,8.95,4,9,0,0,0,1.58,7.99,88.07,0.531,0.91,60,0.04,0.02,22,0.26
Coffee,adunn@company.com,"Coffee, Iced Cafe Mocha, nonfat",92102601,8.94,1,9,0,0,0,1.61,8.07,88.86,0.037,0.07,63,0.041,0.02,23,0.27
Coffee,rharris@company.com,"Coffee, Iced Cafe Mocha, with non-dairy milk",92102602,9.02,0,6.7,0.1,0,0,0.72,7.67,89.2,0.08,0.59,71,0.083,0.18,22,0.2
Coffee,gneal@company.com,"Coffee, Iced Cafe Mocha, decaffeinated",92102610,8.99,4,8.7,0,0,0,1.58,8.03,88.02,0.533,0.92,60,0.04,0.02,22,0.26
Coffee,karnold@company.com,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat",92102611,8.98,1,8.7,0,0,0,1.62,8.11,88.81,0.037,0.06,63,0.041,0.02,22,0.27
Coffee,amaro@company.com,"Coffee, Iced Cafe Mocha, decaffeinated, with non-dairy milk",92102612,9.06,0,6.5,0.1,0,0,0.72,7.71,89.16,0.08,0.59,71,0.083,0.18,21,0.2
Coffee,adunn@company.com,"Coffee, instant, reconstituted",92103000,0.63,0,0.9,0,0,0,0.1,0,99.09,0.002,0,4,0.011,0.04,4,0
Coffee,rharris@company.com,"Coffee, instant, 50% less caffeine, reconstituted",92104000,0.61,0,0.9,0,0,0,0.12,0,99.09,0.002,0,4,0.011,0.04,4,0
Coffee,gneal@company.com,"Coffee, NS as to brewed or instant, decaffeinated",92111000,0,0,1,0,0,0,0.1,0,99.3,0.002,0,2,0.007,0.05,5,0
Coffee,karnold@company.com,"Coffee, brewed, decaffeinated",92111010,0,0,1,0,0,0,0.1,0,99.3,0.002,0,2,0.007,0.05,5,0
Coffee,tsalazaar@company.com,"Coffee, instant, decaffeinated, reconstituted",92114000,0.64,0,0.9,0,0,0,0.1,0,99.09,0.001,0,4,0.01,0.03,4,0
Coffee,bjoseph@company.com,"Coffee, instant, pre-lightened and pre-sweetened with sugar, reconstituted",92121000,5.11,0,0.9,0,0,0,0.15,3.45,93.83,0.397,0.7,4,0.011,0.04,4,0
Coffee,ewelch@company.com,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, reconsitituted",92121001,5.11,0,0.9,0,0,0,0.14,3.45,93.83,0.397,0.69,4,0.011,0.04,3,0
